Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
212841,AAA Batteries (4-pack),2,2.99,06/23/21 16:04,"775 North St, Dallas, TX 75001"
212842,34in Ultrawide Monitor,1,379.99,06/21/21 13:32,"802 Madison St, Atlanta, GA 30301"
212843,Flatscreen TV,1,300.0,06/28/21 18:43,"903 Pine St, Los Angeles, CA 90001"
212844,USB-C Charging Cable,1,11.95,06/17/21 13:57,"587 Johnson St, New York City, NY 10001"
212845,Apple Airpods Headphones,1,150.0,06/30/21 11:26,"462 12th St, Los Angeles, CA 90001"
212846,AA Batteries (4-pack),1,3.84,06/15/21 13:53,"97 Cherry St, Atlanta, GA 30301"
212847,Lightning Charging Cable,1,14.95,06/14/21 09:45,"867 North St, San Francisco, CA 94016"
212848,iPhone,1,700.0,06/20/21 17:09,"59 5th St, Atlanta, GA 30301"
212848,Lightning Charging Cable,1,14.95,06/20/21 17:09,"59 5th St, Atlanta, GA 30301"
212849,AA Batteries (4-pack),2,3.84,06/10/21 22:56,"368 Dogwood St, New York City, NY 10001"
212850,Apple Airpods Headphones,1,150.0,06/26/21 20:39,"700 12th St, New York City, NY 10001"
212851,Apple Airpods Headphones,1,150.0,06/22/21 10:05,"604 10th St, New York City, NY 10001"
212852,AA Batteries (4-pack),1,3.84,06/02/21 19:21,"649 Maple St, Los Angeles, CA 90001"
212853,Wired Headphones,1,11.99,06/21/21 13:39,"881 West St, San Francisco, CA 94016"
212854,iPhone,1,700.0,06/01/21 16:06,"948 Spruce St, Portland, OR 97035"
212855,Wired Headphones,1,11.99,06/10/21 15:26,"15 8th St, Seattle, WA 98101"
212856,Apple Airpods Headphones,1,150.0,06/24/21 12:20,"825 Willow St, Seattle, WA 98101"
212857,Bose SoundSport Headphones,1,99.99,06/03/21 22:41,"65 West St, Los Angeles, CA 90001"
212858,AAA Batteries (4-pack),1,2.99,06/29/21 20:07,"708 Main St, New York City, NY 10001"
212859,AAA Batteries (4-pack),2,2.99,06/09/21 20:01,"337 Highland St, Los Angeles, CA 90001"
212860,Lightning Charging Cable,1,14.95,06/25/21 17:29,"847 Lakeview St, Los Angeles, CA 90001"
212861,Google Phone,1,600.0,06/20/21 08:22,"911 South St, San Francisco, CA 94016"
212861,USB-C Charging Cable,1,11.95,06/20/21 08:22,"911 South St, San Francisco, CA 94016"
212862,27in FHD Monitor,1,149.99,06/12/21 05:13,"888 Center St, Portland, OR 97035"
212863,AAA Batteries (4-pack),4,2.99,06/16/21 12:16,"25 11th St, Boston, MA 02215"
212864,ThinkPad Laptop,1,999.99,06/20/21 06:56,"461 Madison St, Boston, MA 02215"
212865,Bose SoundSport Headphones,1,99.99,06/24/21 20:40,"202 9th St, San Francisco, CA 94016"
212866,AA Batteries (4-pack),1,3.84,06/27/21 11:58,"444 Lake St, Boston, MA 02215"
212867,AAA Batteries (4-pack),1,2.99,06/13/21 14:22,"789 10th St, San Francisco, CA 94016"
212868,LG Dryer,1,600.0,06/27/21 17:40,"734 1st St, Dallas, TX 75001"
212869,Lightning Charging Cable,1,14.95,06/09/21 17:14,"953 South St, Seattle, WA 98101"
212870,27in FHD Monitor,1,149.99,06/27/21 19:40,"576 Meadow St, New York City, NY 10001"
212871,Lightning Charging Cable,1,14.95,06/10/21 12:05,"497 Madison St, Dallas, TX 75001"
212872,USB-C Charging Cable,1,11.95,06/12/21 07:17,"148 Spruce St, New York City, NY 10001"
212873,USB-C Charging Cable,2,11.95,06/07/21 18:54,"780 14th St, Atlanta, GA 30301"
212874,Google Phone,1,600.0,06/16/21 20:42,"761 Sunset St, Los Angeles, CA 90001"
212875,USB-C Charging Cable,2,11.95,06/10/21 12:29,"724 2nd St, San Francisco, CA 94016"
212876,Wired Headphones,1,11.99,06/21/21 01:01,"923 Chestnut St, Dallas, TX 75001"
212877,Wired Headphones,1,11.99,06/15/21 11:29,"953 Washington St, Boston, MA 02215"
212878,AAA Batteries (4-pack),1,2.99,06/24/21 16:07,"852 Spruce St, Boston, MA 02215"
212879,AA Batteries (4-pack),1,3.84,06/01/21 16:29,"335 Spruce St, San Francisco, CA 94016"
212880,AAA Batteries (4-pack),1,2.99,06/10/21 17:05,"615 Main St, Los Angeles, CA 90001"
212881,USB-C Charging Cable,1,11.95,06/07/21 19:42,"341 West St, Boston, MA 02215"
212882,AAA Batteries (4-pack),2,2.99,06/21/21 16:54,"923 4th St, Boston, MA 02215"
212883,Vareebadd Phone,1,400.0,06/25/21 14:40,"711 Forest St, San Francisco, CA 94016"
212884,USB-C Charging Cable,1,11.95,06/27/21 09:48,"306 Lakeview St, Seattle, WA 98101"
212885,Apple Airpods Headphones,1,150.0,06/21/21 17:55,"777 Highland St, Boston, MA 02215"
212886,Wired Headphones,1,11.99,06/20/21 20:24,"797 Highland St, New York City, NY 10001"
212887,USB-C Charging Cable,1,11.95,06/16/21 21:12,"228 1st St, San Francisco, CA 94016"
212888,AA Batteries (4-pack),2,3.84,06/19/21 17:06,"937 North St, San Francisco, CA 94016"
212889,iPhone,1,700.0,06/13/21 20:07,"119 4th St, San Francisco, CA 94016"
212890,20in Monitor,1,109.99,06/16/21 18:47,"970 Lake St, San Francisco, CA 94016"
212891,Wired Headphones,1,11.99,06/19/21 19:04,"692 Jackson St, Dallas, TX 75001"
212891,USB-C Charging Cable,1,11.95,06/19/21 19:04,"692 Jackson St, Dallas, TX 75001"
212892,AAA Batteries (4-pack),1,2.99,06/19/21 18:15,"20 7th St, Seattle, WA 98101"
212893,Wired Headphones,2,11.99,06/22/21 21:38,"257 River St, New York City, NY 10001"
212894,Wired Headphones,1,11.99,06/23/21 19:07,"9 Lincoln St, New York City, NY 10001"
212895,iPhone,1,700.0,06/27/21 11:30,"234 West St, Austin, TX 73301"
212896,AA Batteries (4-pack),1,3.84,06/05/21 22:25,"955 Washington St, Portland, OR 97035"
212897,27in 4K Gaming Monitor,1,389.99,06/25/21 19:28,"654 13th St, Seattle, WA 98101"
212898,AA Batteries (4-pack),1,3.84,06/12/21 14:40,"906 7th St, San Francisco, CA 94016"
212899,USB-C Charging Cable,1,11.95,06/02/21 14:23,"982 Meadow St, Dallas, TX 75001"
212900,Apple Airpods Headphones,1,150.0,06/11/21 15:33,"102 Elm St, Boston, MA 02215"
212901,ThinkPad Laptop,1,999.99,06/16/21 16:30,"219 North St, San Francisco, CA 94016"
212902,Wired Headphones,2,11.99,06/20/21 14:23,"655 10th St, Los Angeles, CA 90001"
212903,Bose SoundSport Headphones,2,99.99,06/03/21 18:33,"356 Lincoln St, Los Angeles, CA 90001"
212904,AAA Batteries (4-pack),2,2.99,06/08/21 13:51,"938 14th St, Los Angeles, CA 90001"
212905,AAA Batteries (4-pack),1,2.99,06/25/21 20:56,"314 Hill St, San Francisco, CA 94016"
212906,Lightning Charging Cable,1,14.95,06/12/21 08:58,"971 Hickory St, Atlanta, GA 30301"
212907,Apple Airpods Headphones,1,150.0,06/17/21 10:51,"488 Hickory St, Portland, OR 97035"
212908,20in Monitor,1,109.99,06/14/21 13:33,"99 Main St, Austin, TX 73301"
212909,AA Batteries (4-pack),1,3.84,06/16/21 20:47,"276 13th St, Portland, ME 04101"
212910,USB-C Charging Cable,1,11.95,06/06/21 12:26,"925 Forest St, Dallas, TX 75001"
212911,Wired Headphones,1,11.99,06/08/21 12:34,"568 Dogwood St, San Francisco, CA 94016"
212912,Bose SoundSport Headphones,1,99.99,06/26/21 22:57,"75 13th St, New York City, NY 10001"
212913,AA Batteries (4-pack),1,3.84,06/23/21 16:10,"186 South St, New York City, NY 10001"
212914,Wired Headphones,1,11.99,06/12/21 19:31,"593 Chestnut St, New York City, NY 10001"
212915,27in FHD Monitor,1,149.99,06/26/21 22:28,"179 Lakeview St, Los Angeles, CA 90001"
212916,Macbook Pro Laptop,1,1700.0,06/13/21 19:29,"376 Maple St, Los Angeles, CA 90001"
212917,Wired Headphones,1,11.99,06/26/21 20:32,"525 Jackson St, Atlanta, GA 30301"
212918,Flatscreen TV,1,300.0,06/21/21 20:22,"245 Maple St, Austin, TX 73301"
212919,Bose SoundSport Headphones,1,99.99,06/10/21 19:19,"494 Main St, New York City, NY 10001"
212920,Lightning Charging Cable,1,14.95,06/06/21 18:12,"71 9th St, Los Angeles, CA 90001"
212921,Wired Headphones,1,11.99,06/03/21 09:50,"775 West St, New York City, NY 10001"
212922,Vareebadd Phone,1,400.0,06/22/21 21:45,"859 Chestnut St, Boston, MA 02215"
212922,USB-C Charging Cable,1,11.95,06/22/21 21:45,"859 Chestnut St, Boston, MA 02215"
212922,Bose SoundSport Headphones,1,99.99,06/22/21 21:45,"859 Chestnut St, Boston, MA 02215"
212923,Wired Headphones,1,11.99,06/24/21 14:39,"289 Spruce St, Boston, MA 02215"
212924,Bose SoundSport Headphones,1,99.99,06/01/21 10:22,"926 Church St, Boston, MA 02215"
212925,Lightning Charging Cable,1,14.95,06/22/21 12:06,"134 Main St, Boston, MA 02215"
212926,27in 4K Gaming Monitor,1,389.99,06/02/21 19:55,"33 Ridge St, Dallas, TX 75001"
212927,Flatscreen TV,1,300.0,06/10/21 21:32,"934 13th St, San Francisco, CA 94016"
212928,USB-C Charging Cable,1,11.95,06/01/21 16:48,"745 Meadow St, San Francisco, CA 94016"
212929,USB-C Charging Cable,1,11.95,06/01/21 19:04,"952 Jefferson St, Austin, TX 73301"
212930,34in Ultrawide Monitor,1,379.99,06/09/21 21:03,"794 Hill St, San Francisco, CA 94016"
212931,AA Batteries (4-pack),1,3.84,06/09/21 20:47,"443 1st St, Dallas, TX 75001"
212932,Bose SoundSport Headphones,1,99.99,06/19/21 21:57,"478 Jackson St, Dallas, TX 75001"
212933,ThinkPad Laptop,1,999.99,06/02/21 21:20,"271 West St, New York City, NY 10001"
212934,Lightning Charging Cable,1,14.95,06/02/21 21:18,"99 Cherry St, Atlanta, GA 30301"
212935,LG Washing Machine,1,600.0,06/12/21 19:49,"206 Ridge St, Austin, TX 73301"
212936,Flatscreen TV,1,300.0,06/06/21 11:10,"680 4th St, San Francisco, CA 94016"
212937,Vareebadd Phone,1,400.0,06/13/21 22:06,"856 Sunset St, Dallas, TX 75001"
212938,Vareebadd Phone,1,400.0,06/05/21 23:53,"924 River St, Dallas, TX 75001"
212939,AA Batteries (4-pack),2,3.84,06/27/21 09:43,"23 Madison St, Los Angeles, CA 90001"
212940,34in Ultrawide Monitor,1,379.99,06/17/21 06:12,"420 Adams St, San Francisco, CA 94016"
212941,27in 4K Gaming Monitor,1,389.99,06/18/21 13:03,"797 8th St, Seattle, WA 98101"
,,,,,
212942,27in 4K Gaming Monitor,1,389.99,06/05/21 16:19,"902 Madison St, San Francisco, CA 94016"
212943,Wired Headphones,1,11.99,06/11/21 19:51,"752 Lake St, Portland, OR 97035"
212944,ThinkPad Laptop,1,999.99,06/29/21 17:43,"783 Park St, Portland, ME 04101"
212945,iPhone,1,700,06/22/21 21:53,"727 North St, Seattle, WA 98101"
212946,27in FHD Monitor,1,149.99,06/17/21 13:33,"604 Walnut St, Los Angeles, CA 90001"
212947,Lightning Charging Cable,1,14.95,06/02/21 20:35,"836 Cedar St, Los Angeles, CA 90001"
212948,27in FHD Monitor,1,149.99,06/06/21 13:00,"556 2nd St, New York City, NY 10001"
212949,AAA Batteries (4-pack),3,2.99,06/02/21 23:49,"737 5th St, San Francisco, CA 94016"
212950,USB-C Charging Cable,1,11.95,06/27/21 15:19,"248 Pine St, Los Angeles, CA 90001"
212951,Apple Airpods Headphones,1,150,06/13/21 16:50,"932 4th St, San Francisco, CA 94016"
212952,Lightning Charging Cable,1,14.95,06/04/21 20:53,"33 South St, Boston, MA 02215"
212953,Apple Airpods Headphones,1,150,06/14/21 20:07,"175 Adams St, Dallas, TX 75001"
212954,USB-C Charging Cable,1,11.95,06/30/21 12:47,"297 Walnut St, Seattle, WA 98101"
212955,AAA Batteries (4-pack),2,2.99,06/19/21 19:35,"557 North St, Los Angeles, CA 90001"
212956,AA Batteries (4-pack),2,3.84,06/23/21 22:31,"867 14th St, Los Angeles, CA 90001"
212957,Apple Airpods Headphones,1,150,06/27/21 07:16,"727 South St, San Francisco, CA 94016"
212958,Lightning Charging Cable,1,14.95,06/27/21 09:54,"882 Johnson St, Atlanta, GA 30301"
212959,Apple Airpods Headphones,1,150,06/09/21 20:04,"425 9th St, San Francisco, CA 94016"
212960,ThinkPad Laptop,1,999.99,06/21/21 02:08,"807 6th St, Los Angeles, CA 90001"
212961,34in Ultrawide Monitor,1,379.99,06/17/21 19:39,"246 North St, Seattle, WA 98101"
212962,AAA Batteries (4-pack),1,2.99,06/04/21 18:57,"758 Highland St, Austin, TX 73301"
212963,AA Batteries (4-pack),2,3.84,06/11/21 20:18,"71 Maple St, Atlanta, GA 30301"
212964,AA Batteries (4-pack),1,3.84,06/06/21 08:55,"231 5th St, Boston, MA 02215"
212965,AAA Batteries (4-pack),2,2.99,06/07/21 15:49,"194 Forest St, San Francisco, CA 94016"
212966,Apple Airpods Headphones,1,150,06/21/21 14:10,"856 Main St, San Francisco, CA 94016"
212967,Wired Headphones,1,11.99,06/22/21 11:29,"109 Meadow St, San Francisco, CA 94016"
212968,USB-C Charging Cable,2,11.95,06/27/21 07:33,"443 Lake St, Dallas, TX 75001"
212969,Apple Airpods Headphones,1,150,06/05/21 11:30,"417 5th St, New York City, NY 10001"
212970,LG Washing Machine,1,600.0,06/05/21 02:24,"39 Church St, Boston, MA 02215"
212971,Wired Headphones,1,11.99,06/11/21 23:54,"42 10th St, Dallas, TX 75001"
212972,Bose SoundSport Headphones,1,99.99,06/30/21 12:41,"732 Dogwood St, San Francisco, CA 94016"
212973,AAA Batteries (4-pack),2,2.99,06/25/21 12:06,"728 12th St, New York City, NY 10001"
212974,Apple Airpods Headphones,1,150,06/22/21 19:05,"646 Hill St, Los Angeles, CA 90001"
212975,ThinkPad Laptop,1,999.99,06/11/21 13:31,"391 Walnut St, Seattle, WA 98101"
212976,Lightning Charging Cable,1,14.95,06/25/21 21:00,"771 Park St, Los Angeles, CA 90001"
212977,AAA Batteries (4-pack),1,2.99,06/28/21 15:36,"631 Chestnut St, Los Angeles, CA 90001"
212978,Bose SoundSport Headphones,1,99.99,06/25/21 19:43,"454 Highland St, Portland, ME 04101"
212979,AAA Batteries (4-pack),2,2.99,06/26/21 19:47,"772 Jackson St, San Francisco, CA 94016"
212980,Wired Headphones,1,11.99,06/20/21 09:21,"60 5th St, San Francisco, CA 94016"
212981,USB-C Charging Cable,1,11.95,06/08/21 23:00,"535 11th St, Austin, TX 73301"
212982,ThinkPad Laptop,1,999.99,06/10/21 16:35,"148 Highland St, Los Angeles, CA 90001"
212983,Apple Airpods Headphones,1,150,06/26/21 18:21,"638 West St, San Francisco, CA 94016"
212984,Bose SoundSport Headphones,1,99.99,06/17/21 19:42,"474 Lincoln St, Los Angeles, CA 90001"
212985,USB-C Charging Cable,1,11.95,06/13/21 09:54,"281 Jackson St, San Francisco, CA 94016"
212986,Bose SoundSport Headphones,1,99.99,06/23/21 14:08,"245 North St, Boston, MA 02215"
212987,Macbook Pro Laptop,1,1700,06/20/21 09:34,"437 River St, Atlanta, GA 30301"
212988,USB-C Charging Cable,1,11.95,06/20/21 09:59,"877 Adams St, Dallas, TX 75001"
212989,20in Monitor,1,109.99,06/19/21 18:53,"611 7th St, Austin, TX 73301"
212989,Wired Headphones,1,11.99,06/19/21 18:53,"611 7th St, Austin, TX 73301"
212990,Apple Airpods Headphones,1,150,06/23/21 08:45,"503 10th St, San Francisco, CA 94016"
212991,USB-C Charging Cable,1,11.95,06/22/21 15:44,"364 Lake St, Boston, MA 02215"
212992,34in Ultrawide Monitor,1,379.99,06/08/21 09:33,"376 Johnson St, Austin, TX 73301"
212993,27in FHD Monitor,1,149.99,06/20/21 20:34,"969 10th St, Austin, TX 73301"
212994,Bose SoundSport Headphones,1,99.99,06/04/21 23:27,"127 North St, San Francisco, CA 94016"
212995,AA Batteries (4-pack),2,3.84,06/13/21 19:33,"65 North St, San Francisco, CA 94016"
212995,Lightning Charging Cable,1,14.95,06/13/21 19:33,"65 North St, San Francisco, CA 94016"
212996,27in FHD Monitor,1,149.99,06/09/21 11:22,"52 11th St, Dallas, TX 75001"
212997,AAA Batteries (4-pack),1,2.99,06/16/21 06:43,"836 1st St, Austin, TX 73301"
212998,USB-C Charging Cable,1,11.95,06/23/21 17:09,"622 Highland St, Los Angeles, CA 90001"
212999,AAA Batteries (4-pack),2,2.99,06/29/21 11:22,"517 Main St, Los Angeles, CA 90001"
213000,USB-C Charging Cable,1,11.95,06/21/21 10:07,"636 9th St, Atlanta, GA 30301"
213001,iPhone,1,700,06/03/21 11:44,"43 8th St, San Francisco, CA 94016"
213002,USB-C Charging Cable,1,11.95,06/12/21 06:50,"692 Adams St, Boston, MA 02215"
213003,Lightning Charging Cable,1,14.95,06/14/21 11:48,"152 Chestnut St, New York City, NY 10001"
213004,Apple Airpods Headphones,1,150,06/30/21 06:29,"260 Chestnut St, Los Angeles, CA 90001"
213005,AAA Batteries (4-pack),3,2.99,06/17/21 10:50,"926 Sunset St, San Francisco, CA 94016"
213006,Wired Headphones,1,11.99,06/09/21 09:58,"121 Chestnut St, San Francisco, CA 94016"
213007,Lightning Charging Cable,1,14.95,06/26/21 01:40,"113 Church St, San Francisco, CA 94016"
213008,Macbook Pro Laptop,1,1700,06/28/21 13:47,"845 7th St, Los Angeles, CA 90001"
213009,Lightning Charging Cable,1,14.95,06/26/21 08:06,"285 Sunset St, Los Angeles, CA 90001"
213010,USB-C Charging Cable,1,11.95,06/17/21 09:00,"671 Meadow St, Atlanta, GA 30301"
213011,Lightning Charging Cable,1,14.95,06/30/21 15:37,"38 Ridge St, New York City, NY 10001"
213012,34in Ultrawide Monitor,1,379.99,06/01/21 21:03,"529 Cherry St, Los Angeles, CA 90001"
213013,USB-C Charging Cable,1,11.95,06/21/21 23:41,"290 10th St, Austin, TX 73301"
213014,AAA Batteries (4-pack),1,2.99,06/14/21 14:19,"558 Chestnut St, New York City, NY 10001"
213015,USB-C Charging Cable,1,11.95,06/03/21 19:52,"222 7th St, Dallas, TX 75001"
213016,Lightning Charging Cable,2,14.95,06/27/21 10:51,"947 13th St, Seattle, WA 98101"
213017,iPhone,1,700,06/21/21 15:50,"285 Main St, Boston, MA 02215"
213017,Apple Airpods Headphones,1,150,06/21/21 15:50,"285 Main St, Boston, MA 02215"
213018,ThinkPad Laptop,1,999.99,06/06/21 02:03,"798 12th St, Austin, TX 73301"
213019,AAA Batteries (4-pack),2,2.99,06/01/21 21:17,"405 Lincoln St, San Francisco, CA 94016"
213020,Apple Airpods Headphones,1,150,06/16/21 16:41,"785 Ridge St, San Francisco, CA 94016"
213021,AAA Batteries (4-pack),1,2.99,06/08/21 06:59,"909 9th St, San Francisco, CA 94016"
213022,USB-C Charging Cable,1,11.95,06/20/21 07:06,"114 Hickory St, Boston, MA 02215"
213023,Flatscreen TV,1,300,06/26/21 01:00,"589 Highland St, Dallas, TX 75001"
213024,AAA Batteries (4-pack),1,2.99,06/01/21 11:15,"876 6th St, Boston, MA 02215"
213025,Lightning Charging Cable,1,14.95,06/01/21 18:22,"901 Adams St, Portland, OR 97035"
213026,USB-C Charging Cable,1,11.95,06/20/21 16:21,"831 11th St, New York City, NY 10001"
213027,Wired Headphones,1,11.99,06/01/21 16:16,"60 River St, New York City, NY 10001"
213028,Bose SoundSport Headphones,1,99.99,06/04/21 16:47,"449 Cherry St, San Francisco, CA 94016"
213029,USB-C Charging Cable,2,11.95,06/17/21 09:15,"496 Washington St, Los Angeles, CA 90001"
213030,USB-C Charging Cable,2,11.95,06/03/21 13:15,"903 9th St, San Francisco, CA 94016"
213030,AAA Batteries (4-pack),1,2.99,06/03/21 13:15,"903 9th St, San Francisco, CA 94016"
213031,Flatscreen TV,1,300,06/27/21 17:23,"41 Center St, Los Angeles, CA 90001"
213032,Apple Airpods Headphones,1,150,06/10/21 19:47,"807 13th St, Los Angeles, CA 90001"
213033,Lightning Charging Cable,1,14.95,06/09/21 20:23,"988 13th St, San Francisco, CA 94016"
213034,Wired Headphones,1,11.99,06/28/21 22:01,"287 River St, Dallas, TX 75001"
213035,Google Phone,1,600,06/17/21 20:14,"724 Hickory St, Atlanta, GA 30301"
213036,Lightning Charging Cable,1,14.95,06/04/21 11:21,"540 Maple St, New York City, NY 10001"
213037,34in Ultrawide Monitor,1,379.99,06/26/21 21:55,"912 10th St, Los Angeles, CA 90001"
213038,AAA Batteries (4-pack),1,2.99,06/09/21 13:13,"422 Church St, Boston, MA 02215"
213039,27in 4K Gaming Monitor,1,389.99,06/01/21 08:18,"753 South St, Seattle, WA 98101"
213040,AA Batteries (4-pack),1,3.84,06/11/21 00:58,"758 Meadow St, Boston, MA 02215"
213041,AAA Batteries (4-pack),1,2.99,06/27/21 14:52,"943 Dogwood St, San Francisco, CA 94016"
213042,AAA Batteries (4-pack),2,2.99,06/04/21 14:21,"857 12th St, Boston, MA 02215"
213043,Flatscreen TV,1,300,06/21/21 11:42,"244 Spruce St, San Francisco, CA 94016"
213044,34in Ultrawide Monitor,1,379.99,06/24/21 18:34,"453 9th St, Austin, TX 73301"
213045,AAA Batteries (4-pack),1,2.99,06/20/21 18:59,"143 10th St, Boston, MA 02215"
213046,27in FHD Monitor,1,149.99,06/15/21 21:50,"546 Ridge St, Seattle, WA 98101"
213047,Wired Headphones,1,11.99,06/02/21 10:20,"262 Cedar St, Atlanta, GA 30301"
213048,34in Ultrawide Monitor,1,379.99,06/25/21 17:01,"584 Chestnut St, Atlanta, GA 30301"
213049,AA Batteries (4-pack),1,3.84,06/08/21 05:16,"969 Pine St, Los Angeles, CA 90001"
213050,AAA Batteries (4-pack),1,2.99,06/21/21 11:35,"116 Lakeview St, New York City, NY 10001"
213051,Google Phone,1,600,06/26/21 08:15,"419 Chestnut St, San Francisco, CA 94016"
213052,ThinkPad Laptop,1,999.99,06/14/21 14:24,"255 12th St, San Francisco, CA 94016"
213053,USB-C Charging Cable,1,11.95,06/07/21 01:56,"205 Cedar St, Los Angeles, CA 90001"
